CustomerID,Name,Gender,Age,City,SignupDate,LastPurchaseDate,PurchaseAmount,FeedbackScore,Email,PhoneNumber,Country
CUST1885,Marie Gibson,FEMALE,64 years,DELHI,2025-12-01,,23728.49,5.0,fgrant@example.net,8688614977,INDIA
,Sean Elliott,m,64 years,bangalore,2025-10-24,2023-03-23,26361.58,5.0,belinda22@example.org,7400906972,
CUST1887,William Reeves,f,54 years,MUMBAI,2024-12-16,2022-12-18,16449.17,8.0,christopherwells@example.org,0755973887,uk
CUST1888,William Hendricks,male,-3,BANGALORE,2023-08-11,2023-06-13,47085.6,1.0,thomasjohnson@example.org,8505894700,
CUST1889,Ruben Moore,male,-2,chennai,2015-12-15,2023-09-11,23815.92,9.0,ryangarcia@example.com,6756551844,InDia
CUST1890,Kari Edwards,m,56.0,Delhi,2022-11-21,2024-11-10,48919.47,3.0,dorseytamara@example.com,2967585886,INDIA
CUST1891,Lisa Torres,male,27 years,hyderabad,2016-10-05,2024-12-15,15845.79,8.0,richardgarcia@example.net,0313237640,india
CUST1892,Christine Green,,,kolkata,2021-05-31,2021-02-03,34888.6,9.0,jose77@example.com,0481011831,USA
CUST1893,Kathleen Jordan DDS,male,69,Hyderabad,2020-09-11,2024-11-30,13160.19,9.0,ureynolds@example.org,9888914681,
CUST1894,Anna Wood,m,69.0,,2020-09-08,2025-04-21,15026.92,4.0,williamskenneth@example.org,2869662602,AUSTRALIA
CUST1895,Amber Williams,f,42,,2016-05-29,2023-06-16,10381.94,4.0,afields@example.net,0002952996,Uk
CUST1896,Michael Thomas,FEMALE,-1,,2025-03-06,2021-12-15,15902.17,8.0,ortegachristopher@example.net,3250158045,Uk
CUST1897,Robert Williams,,,kolkata,2019-12-12,2023-08-02,8165.1,,jay53@example.org,1762072143,InDia
CUST1898,James Bowen,male,61.0,KOLKATA,2018-03-20,2025-11-08,25245.7,6.0,umueller@example.org,1908345324,UK
CUST1899,Karen Fox,F,34,Bangalore,2024-03-06,2025-02-09,41426.23,6.0,ricky15@example.net,3777308897,InDia
CUST1900,Shannon Martinez MD,male,59 years,BANGALORE,2024-07-15,2023-09-15,41843.82,3.0,johnstonjill@example.org,8884582052,uk
CUST1901,Margaret Carter,F,26 years,BANGALORE,2018-11-29,2024-08-22,35050.02,8.0,longsheri@example.org,6367365781,uk
CUST1902,Joshua Massey,F,-6,Delhi,2023-01-06,2025-04-20,42752.68,7.0,daviddelgado@example.net,6273917233,CANADA
CUST1903,Vanessa Stokes,FEMALE,63,Hyderabad,2016-12-05,2024-02-23,18555.32,10.0,christophersingh@example.org,0248530974,Australia
CUST1904,Lisa Miller,m,,BANGALORE,2017-10-14,2025-06-12,6427.33,3.0,kbrown@example.net,8377061972,
CUST1905,Stephanie Pierce,F,47,,2025-05-10,2022-03-27,31255.42,10.0,xstevenson@example.com,0026666087,Australia
,Alexandria Wood,m,63 years,,2025-11-13,,28398.8,1.0,wparker@example.net,0586466504,InDia
CUST1907,Katherine Avila,male,38,BANGALORE,2020-12-15,2024-11-06,47744.0,10.0,bhoffman@example.com,1637888027,india
CUST1908,Mitchell Mcbride,F,47,HYDERABAD,2017-10-28,2022-09-08,46253.03,,craig68@example.net,9951217683,Canada
CUST1909,Sergio Knapp,m,59 years,Delhi,2017-01-20,2023-08-13,46016.97,10.0,adriennegonzalez@example.com,4509640235,uk
CUST1910,Kevin Williams,F,-7,Delhi,2021-01-05,2022-08-14,10948.37,,floresscott@example.com,3738765211,UK
CUST1911,Samantha Wilcox,m,,delhi,2018-01-29,2021-11-14,35323.15,1.0,whiteleslie@example.com,1825802118,AUSTRALIA
CUST1912,Joe Wagner,female,31,Delhi,2021-08-16,2022-08-26,34261.75,8.0,kimberly12@example.com,8161418543,
CUST1913,Kimberly Banks,,-5,Bangalore,2023-06-09,2024-08-04,17521.72,1.0,ngonzalez@example.com,4576826502,USA
CUST1914,Gregory Perez,M,34.0,KOLKATA,2018-02-05,2024-04-03,26337.11,2.0,kayladoyle@example.net,8502353412,InDia
CUST1915,Robert Farrell,F,55 years,Hyderabad,2023-05-13,2025-11-20,32637.73,7.0,briancoleman@example.com,2510061531,
CUST1916,Jessica Riley,m,39,,2023-07-24,2025-02-16,44120.55,7.0,michelle23@example.net,7703030730,Australia
CUST1917,Gregory Parrish,M,68.0,DELHI,2019-03-22,,,3.0,ccameron@example.com,4918259297,usa
CUST1918,Chad Bruce,m,65 years,,2021-08-25,2024-11-05,,6.0,danny84@example.org,5492714124,CANADA
CUST1919,Christina Smith,,19.0,,2022-03-16,2021-11-19,37613.94,7.0,matthew19@example.org,9860303096,CANADA
CUST1920,Robert Thomas,FEMALE,62,MUMBAI,2018-10-26,2020-12-17,43427.18,7.0,antonio87@example.org,6018372371,
CUST1921,Nathaniel Walls,F,27 years,delhi,2019-08-26,2025-08-18,36589.34,,matthewhernandez@example.com,6819265029,UK
CUST1922,Andrea Bell,m,-5,Mumbai,2025-02-10,2021-05-10,13081.6,6.0,josephmartin@example.org,1520928476,
CUST1923,Aaron Young,m,38 years,KOLKATA,2023-06-15,2021-03-05,3256.68,5.0,jessicastein@example.org,1846138416,India
CUST1924,Rachael Rasmussen,m,,Chennai,2025-02-28,,7022.87,1.0,davidbowers@example.com,3524844966,usa
CUST1925,Sabrina Thomas,M,-5,delhi,2020-10-21,2021-06-19,8795.42,5.0,rachel22@example.org,6492525903,Canada
CUST1926,Richard Ross,f,-2,mumbai,2015-12-21,2024-04-05,6025.35,2.0,kelly13@example.net,9334329197,Uk
CUST1927,James Maxwell,FEMALE,-6,,2021-10-18,,18570.01,6.0,powersmonique@example.com,5274184215,
CUST1928,Misty Potter,m,43 years,bangalore,2019-01-18,,1089.82,10.0,brandimorgan@example.org,8148228114,InDia
CUST1929,Ronald Phelps,M,52,KOLKATA,2021-09-21,2021-02-14,34134.74,2.0,amy51@example.net,9693807745,
CUST1930,Melissa Yu,,-10,MUMBAI,2018-06-28,2024-08-17,37471.51,4.0,brendan11@example.net,3006492726,InDia
CUST1931,Julie Thompson,F,32.0,,2017-10-16,2021-07-08,3706.16,10.0,stevensonanthony@example.com,4695514713,InDia
CUST1932,Joe Hoover,FEMALE,59 years,CHENNAI,2017-05-12,2022-12-28,14417.54,6.0,reginahall@example.com,3323712566,
CUST1933,Michael Nunez,M,,HYDERABAD,2024-11-02,2022-02-05,30197.92,3.0,kristen03@example.net,7100686592,InDia
CUST1934,Ana Carey,male,34,HYDERABAD,2023-11-18,2022-11-16,29807.71,10.0,eddiewood@example.org,1638291025,InDia
CUST1935,Jessica Peterson,f,51.0,,2022-04-05,2020-12-16,46213.14,5.0,jay00@example.net,3577887492,USA
CUST1936,Melissa Lyons,M,,CHENNAI,2020-10-25,2023-06-02,39735.25,7.0,copelanddavid@example.net,2945196836,uk
,Ashley Clements,F,,DELHI,2017-03-09,2023-02-18,18148.13,6.0,julia93@example.org,7818524575,CANADA
CUST1938,Lance Cole,male,53 years,delhi,2023-05-11,2025-11-24,47321.81,6.0,ericjones@example.com,6381465955,InDia
CUST1939,Justin Landry,m,,chennai,2022-02-12,2025-02-24,27094.65,5.0,judy35@example.org,7083765093,
CUST1940,James Holloway,M,25,chennai,2016-02-07,2021-08-20,44408.78,5.0,patrickcole@example.net,1908944388,Canada
CUST1941,Ryan Davis,F,70,chennai,2025-10-18,,6633.23,10.0,brent22@example.net,0299260647,australia
CUST1942,Leslie Brown,FEMALE,,,2022-10-29,2023-09-10,3231.74,3.0,janetfisher@example.org,5264132667,UK
CUST1943,Ashley Gray,male,-1,Hyderabad,2019-06-06,2022-04-08,16036.24,8.0,cory54@example.com,7070685254,InDia
CUST1944,Anne White MD,,64 years,,2017-10-01,2023-04-12,9875.53,5.0,tflores@example.org,9737633066,InDia
CUST1945,Brittany Bowen,M,,KOLKATA,2022-01-17,2021-09-08,25556.2,8.0,adamsangela@example.com,7118740319,canada
CUST1946,Mr. Keith Henderson DVM,,,Chennai,2023-02-11,2023-06-05,19095.04,10.0,schmidtheather@example.org,6934076751,InDia
CUST1947,Sarah Tucker,f,68.0,,2015-12-14,2025-02-25,32705.45,9.0,ereid@example.com,7096717113,
CUST1948,Denise Mills,M,,Chennai,2019-07-23,2021-03-25,28890.69,1.0,jbishop@example.com,5697449791,Uk
CUST1949,William Simmons,M,,MUMBAI,2020-07-10,2024-12-02,6463.85,4.0,kathyhunter@example.net,1389218042,AUSTRALIA
CUST1950,Kevin Jenkins,f,,,2018-08-01,2025-02-17,2134.79,4.0,rachaelrios@example.org,9381427547,Usa
CUST1951,David Garcia,male,44 years,DELHI,2018-07-03,2021-02-16,42724.38,10.0,abigail89@example.org,9325047582,USA
CUST1952,Kristen Moses,,,HYDERABAD,2019-01-25,2022-02-01,15526.73,1.0,rogerobrien@example.net,1737398964,INDIA
CUST1953,Anthony Torres,f,45,,2019-08-25,2021-06-07,34055.44,9.0,walter08@example.org,2596776898,Usa
CUST1954,Danny Price,m,65.0,CHENNAI,2016-11-08,2023-09-20,23733.04,6.0,xmedina@example.com,5507053097,india
CUST1955,Mark Strong,f,47 years,HYDERABAD,2019-10-08,2023-08-25,13122.0,5.0,christina80@example.net,1097286588,India
CUST1956,Jared Evans,f,,Bangalore,2023-02-21,2023-09-26,46049.53,1.0,hrodriguez@example.net,6787265356,Usa
CUST1957,Richard Bell,female,51,KOLKATA,2023-09-06,2023-05-05,35385.45,4.0,francistimothy@example.net,8528710071,Australia
CUST1958,Dylan Jordan,f,-6,bangalore,2019-10-17,2025-08-31,3622.7,6.0,moodyelizabeth@example.net,5293038997,australia
CUST1959,Wayne Potts,female,56.0,,2021-01-12,2022-05-02,23711.19,5.0,abigail09@example.com,6665640444,AUSTRALIA
CUST1960,April Roberts,,,DELHI,2019-01-01,2020-12-17,10803.46,1.0,flowersjerry@example.org,1272980279,Australia
CUST1961,Matthew Moore,male,35.0,,2022-02-24,2025-04-16,33241.88,10.0,garciakayla@example.org,8127392197,Usa
CUST1962,Robert Johnson,male,26,DELHI,2025-10-11,2024-07-16,22435.46,4.0,lopezpaul@example.com,7011588408,canada
CUST1963,James Carr,M,,hyderabad,2017-12-10,2024-12-22,22089.03,7.0,sara75@example.com,0492590654,india
CUST1964,William Gonzalez,FEMALE,56.0,Chennai,2020-02-11,2025-12-05,32830.47,4.0,alexanderjeffrey@example.org,7724956584,Uk
CUST1965,Brittney Bernard,,58,bangalore,2017-06-13,2025-05-10,33739.08,8.0,mooneydebra@example.com,4290209219,InDia
CUST1966,Jonathan Montgomery,M,53.0,CHENNAI,2022-09-23,2022-02-09,12599.09,10.0,karen61@example.com,3738974921,india
CUST1967,Mr. Sean Bowman,FEMALE,51,HYDERABAD,2019-06-30,2024-10-15,24686.67,2.0,sullivancynthia@example.net,2353714159,
CUST1968,Karen Collins,M,-8,hyderabad,2019-11-12,2021-05-29,1692.8,5.0,beth45@example.com,3698087910,InDia
CUST1969,Tracy Haynes,M,25,,2019-09-05,2022-05-04,20431.12,1.0,leah76@example.net,0189579976,CANADA
CUST1970,Kristy Li,,-7,KOLKATA,2024-04-24,2021-04-08,38589.3,9.0,williamssheila@example.net,2222799759,India
CUST1971,Lauren Mcgrath,FEMALE,,Hyderabad,2018-07-10,2022-07-17,4120.01,8.0,george91@example.org,0350967913,
CUST1972,Donald Bell,M,66 years,HYDERABAD,2019-09-09,2023-02-15,8119.46,4.0,tholder@example.org,1298525691,australia
CUST1973,Hannah Clark,,,BANGALORE,2022-01-02,2023-08-05,28507.16,7.0,dustinwest@example.org,9188567539,Canada
,Kevin Robinson,male,,MUMBAI,2022-03-25,,999999.99,9.0,uwoodard@example.com,5777496827,InDia
CUST1975,Mr. James Dillon,m,-2,CHENNAI,2025-11-19,2024-12-09,7809.26,4.0,hmoore@example.com,4630833869,InDia
CUST1976,Amanda Melton,M,,MUMBAI,2023-02-19,,27388.69,5.0,floreskatrina@example.org,5876031301,AUSTRALIA
CUST1977,Jessica Hopkins,male,-2,mumbai,2022-10-25,,17670.58,1.0,regina61@example.net,5037324881,usa
CUST1978,Jennifer Hall,m,,KOLKATA,2018-06-27,2022-10-22,2842.34,7.0,lorismall@example.net,8509675417,InDia
CUST1979,Victor Webb,F,43,,2019-01-02,2025-09-06,45506.5,,soliswilliam@example.net,5713434505,UK
CUST1980,Brenda Williams,female,,Delhi,2025-08-04,2020-12-30,6882.95,10.0,jmurphy@example.com,7106210229,Usa
CUST1981,Daniel Keller,male,23,BANGALORE,2024-06-23,2025-02-21,29713.69,5.0,richardschristopher@example.com,5679026515,India
CUST1982,Mary Hunter,m,36 years,chennai,2021-01-30,2024-08-31,43124.68,2.0,bbyrd@example.com,5911155914,InDia
CUST1983,Mark Matthews,FEMALE,-2,BANGALORE,2021-05-13,2023-05-08,27297.58,2.0,bowmanbeverly@example.org,2189003682,canada
CUST1984,Michael Ibarra,f,-7,,2018-04-28,2022-09-19,20440.87,2.0,donald14@example.com,4923738127,
CUST1985,Erin Harris,FEMALE,47,bangalore,2016-10-31,2024-06-21,10547.35,9.0,krista26@example.com,7724594709,
CUST1986,John Oneal,female,62.0,delhi,2017-07-19,2021-07-01,46444.29,5.0,christysimmons@example.net,7322367806,InDia
CUST1987,James Klein,female,69 years,,2017-03-26,2024-03-09,19705.06,8.0,joshua88@example.com,8186411277,InDia
CUST1988,James Carter,FEMALE,30 years,,2025-05-06,2021-10-19,46839.43,,ggarcia@example.org,1479391090,Usa
CUST1989,Michelle Benton,M,39.0,delhi,2024-11-20,2022-05-20,21757.98,1.0,robbinskarina@example.com,5836706549,Australia
CUST1990,Ryan Wu,M,65 years,KOLKATA,2021-08-03,2021-12-14,31697.34,5.0,uhubbard@example.org,9466548989,USA
CUST1991,Tonya Li,male,68 years,chennai,2023-08-05,2025-11-12,45675.51,1.0,juliebrown@example.com,5099722543,
CUST1992,Susan Hutchinson,m,30 years,Chennai,2024-01-08,2021-12-22,43065.66,8.0,yolandasmith@example.com,9874583907,canada
CUST1993,Yvette Robinson,m,35.0,Chennai,2023-07-15,2025-10-13,20912.29,3.0,dixonmarie@example.org,1492849442,canada
CUST1994,Jeanne Waters,f,52,bangalore,2023-06-02,2022-12-22,38692.96,6.0,amy75@example.org,4638992991,
CUST1995,Melanie Rice,F,-8,Hyderabad,2021-12-03,2021-08-10,2115.35,8.0,ihayes@example.com,4173690018,Usa
CUST1996,Alicia Carr,male,50.0,,2020-03-17,2022-08-13,17147.75,5.0,sandy42@example.net,2222957918,InDia
CUST1997,Dr. Matthew Cabrera MD,M,70,HYDERABAD,2020-06-15,2021-11-13,20042.97,6.0,karen13@example.net,7010646922,
CUST1998,Paul Adams,,62,,2024-09-10,2024-03-28,21891.21,,roberthiggins@example.com,2790514969,USA
CUST1999,Joshua Cabrera,M,54,Hyderabad,2022-07-09,2021-08-09,30647.01,4.0,catherine04@example.net,6672518778,Usa
CUST2000,Kenneth Rowland,F,70.0,kolkata,2022-05-30,2025-09-10,47423.11,9.0,nlee@example.net,3704947479,usa
CUST2001,Jeff Pham,female,65 years,,2018-04-23,2023-03-31,10134.45,9.0,jonathongreene@example.com,9790427927,InDia
CUST2002,Mrs. Kelly Schmidt MD,f,45.0,,2018-08-30,2024-09-23,40778.8,8.0,greenjeffrey@example.org,9789625185,Canada
CUST2003,Mary Moore,female,57,,2017-02-06,2024-03-25,0.01,10.0,jonathanaustin@example.net,3496910305,CANADA
CUST2004,Alexa Morris,male,59,HYDERABAD,2016-11-23,2022-05-08,12143.39,10.0,raymondmatthew@example.com,3327413352,
CUST2005,Amanda Holt,M,-8,delhi,2017-06-15,2021-08-23,43782.97,8.0,gpark@example.net,8281339997,UK
CUST2006,Deborah Dougherty,female,39,Chennai,2019-06-13,2021-08-01,36337.71,1.0,tina57@example.net,7829706971,InDia
CUST2007,Tracy Wilcox,male,-4,KOLKATA,2024-03-26,2025-02-15,13917.77,7.0,yrogers@example.org,3795855104,australia
CUST2008,Zachary King,M,45.0,Hyderabad,2023-09-09,2025-10-10,36889.97,10.0,kelsey55@example.net,4790938442,australia
CUST2009,Rebecca Chandler,male,,BANGALORE,2016-10-04,2023-08-04,20395.8,7.0,mhansen@example.net,4566670555,InDia
CUST2010,Kevin Powell,female,58 years,,2021-04-20,2023-02-13,16970.18,3.0,dawsonphilip@example.com,6666257442,InDia
CUST2011,Albert Blankenship,female,42 years,Hyderabad,2018-08-20,2024-12-24,31869.76,1.0,kimberlyrobles@example.net,5132837729,Australia
,Jaclyn Ray,female,70,kolkata,2019-12-08,,33883.01,7.0,carterdaniel@example.net,1346757993,InDia
CUST2013,Sabrina Marquez,female,22 years,,2021-07-08,2024-08-02,15298.66,1.0,stoneethan@example.net,7428564343,
CUST2014,Cameron Harris,M,,Kolkata,2020-09-08,2025-07-24,42635.9,5.0,michaelgriffin@example.org,5548351494,india
CUST2015,Robert Johnson,,30 years,MUMBAI,2024-03-25,2025-11-24,22731.31,,christopherbrown@example.org,9717664789,
CUST2016,Scott Bradley,F,-7,kolkata,2018-05-19,2024-06-26,5265.88,,zwilliams@example.net,8181271830,UK
CUST2017,Madison Long,m,35,BANGALORE,2021-10-27,2023-08-31,42737.11,7.0,jenniferdiaz@example.net,0492043199,
CUST2018,Stephen Koch,FEMALE,19.0,hyderabad,2024-12-22,2025-06-01,1751.34,1.0,timothykline@example.org,4337260851,india
CUST2019,Hunter Wood,f,,HYDERABAD,2021-07-25,2022-01-30,31473.84,,robert81@example.org,4620910404,InDia
,Jeffery Murray,female,52 years,Delhi,2024-06-14,2025-07-02,16735.93,1.0,robertstevens@example.org,7915704175,
CUST2021,Shane Bridges,F,,KOLKATA,2020-07-03,2023-04-20,34833.02,5.0,smithstephanie@example.com,5670638673,InDia
CUST2022,Sandra Ramirez,FEMALE,60 years,,2022-01-20,2024-02-03,8909.06,7.0,jamesharris@example.net,8509279935,canada
CUST2023,Robert Romero,F,59.0,Delhi,2025-11-22,2025-06-02,41665.75,5.0,oduncan@example.org,7543366450,
CUST2024,Robert Stewart,male,31.0,,2022-07-04,2022-04-24,13522.43,9.0,jeffreykelly@example.net,4066180981,UK
CUST2025,Jacob Brown,m,,,2024-03-13,2024-02-19,6887.57,10.0,kyliehaynes@example.com,7517636719,
CUST2026,Michael Hoover,f,19,DELHI,2021-10-27,2023-05-26,40395.67,8.0,randall28@example.org,8197737716,InDia
CUST2027,John Stone,M,49 years,bangalore,2021-04-21,,19529.45,,ellisjustin@example.com,6361111087,INDIA
CUST2028,Elizabeth Butler,,,Delhi,2018-07-03,,5892.74,5.0,markross@example.org,4515120940,INDIA
CUST2029,Eileen Jackson,female,60 years,hyderabad,2022-03-28,2023-10-22,5018.53,8.0,vyoung@example.net,3687154201,
CUST2030,Eric Flores,female,,KOLKATA,2022-09-29,2021-06-30,26278.96,6.0,christophersilva@example.com,4279578032,
CUST2031,Jeremy Robinson,,27,,2020-07-22,2025-06-16,35607.95,8.0,jeremy93@example.net,9452696347,australia
CUST2032,Alex Barton,m,65 years,CHENNAI,2024-12-29,2025-08-06,24024.05,10.0,tmartin@example.com,9693659741,UK
CUST2033,Gina Molina,M,66,hyderabad,2021-08-06,2022-04-20,12973.2,8.0,hfranco@example.com,5112827077,
CUST2034,Melissa Nelson,FEMALE,53,kolkata,2017-07-14,2022-11-21,24675.97,,rushheather@example.net,7784007323,AUSTRALIA
CUST2035,Dylan Ramirez,m,43,hyderabad,2023-06-02,2023-07-17,23250.44,2.0,lovebrandi@example.net,1089837840,InDia
CUST2036,Kelly Case,male,-1,Chennai,2017-09-28,2021-12-07,12413.35,8.0,deborahharris@example.com,5077844766,Uk
CUST2037,Carlos Howard,FEMALE,59.0,Delhi,2024-07-10,,3497.03,4.0,mtodd@example.org,0048665908,INDIA
CUST2038,Debbie Herman,male,33,,2025-03-28,,5276.11,1.0,chogan@example.net,4769389267,InDia
CUST2039,Joseph Greer,male,34,,2023-06-23,2023-10-10,31106.96,10.0,amy14@example.org,4084017112,
CUST2040,Joel Alexander,M,,,2019-03-11,2024-07-26,37376.43,3.0,bcook@example.com,1479178804,InDia
CUST2041,Allison Brady,F,-8,CHENNAI,2021-06-05,,8931.26,8.0,dorseyrobin@example.com,4785359019,InDia
CUST2042,Teresa Wright,male,60,MUMBAI,2020-04-23,2023-08-04,46905.28,5.0,matthewbrown@example.org,6627517784,australia
CUST2043,Amy Cox,FEMALE,68 years,,2025-11-01,2023-08-30,10060.47,1.0,ashleyrobinson@example.net,6435309844,Usa
CUST2044,Tricia Flynn,f,44.0,Kolkata,2025-01-23,2023-12-06,24316.03,7.0,jacqueline76@example.com,3556721958,CANADA
CUST2045,Lisa Morris,male,28 years,,2023-12-24,,44378.95,1.0,woodelizabeth@example.org,6459437174,USA
CUST2046,Joseph Evans,M,24 years,kolkata,2022-09-22,2024-05-09,45026.28,1.0,yhawkins@example.org,2664439644,uk
CUST2047,Molly Bush,f,41 years,,2017-07-30,2024-03-13,46355.97,2.0,emily43@example.com,7155408086,uk
CUST2048,Erica Gallegos,f,,kolkata,2023-10-21,2025-08-04,12753.43,6.0,joshua57@example.net,6265113245,CANADA
CUST2049,Roberto Gray,f,22 years,DELHI,2025-01-03,2024-09-27,44109.27,1.0,thomas83@example.org,6122744639,INDIA
CUST2050,Robert Smith,FEMALE,-10,mumbai,2025-01-09,2021-04-22,21136.23,3.0,ujohnson@example.org,5685479170,
CUST2051,Timothy Ford,male,-7,Delhi,2017-03-11,2024-02-05,,9.0,xcarter@example.org,9534759709,uk
CUST2052,Drew Castillo,male,36,,2018-10-18,2024-01-08,13638.32,3.0,cabrerakristin@example.net,3388237808,australia
CUST2053,Sarah Garcia,FEMALE,60,HYDERABAD,2020-08-29,2022-12-24,40610.6,6.0,camachobarbara@example.com,6151730451,
CUST2054,Colin Howard,,-9,,2016-02-24,2023-01-17,49229.59,7.0,erikabrooks@example.org,2298602090,USA
CUST2055,Justin Morse,m,27 years,Chennai,2017-09-16,2022-03-29,25200.1,4.0,matthewcollins@example.com,8367767812,uk
CUST2056,Edward Wright,,,Chennai,2017-12-08,2021-10-12,40222.79,5.0,belindalarson@example.org,0397820856,Australia
CUST2057,Jill Johnson,male,69 years,,2023-06-20,,9317.23,4.0,peggyrussell@example.org,4559378575,InDia
,Michelle Fernandez,M,47 years,MUMBAI,2016-12-29,2022-01-21,0.01,,bradleycannon@example.org,5167083596,Canada
CUST2059,Melissa Lopez,,-5,CHENNAI,2016-09-25,2022-10-01,25142.37,8.0,fdavis@example.net,7589591787,Australia
CUST2060,Nathan Baker,f,50,hyderabad,2019-05-09,2025-08-28,11263.55,5.0,brandon23@example.com,5204769031,AUSTRALIA
,Alan Smith,m,39,BANGALORE,2024-01-28,2023-05-22,,8.0,nathanberry@example.net,7091872609,InDia
CUST2062,Briana Evans,F,-2,chennai,2023-11-17,2024-02-13,38691.37,5.0,martingeorge@example.net,0567389285,
CUST2063,Amanda Harris,female,36 years,,2018-05-23,2021-03-18,38981.99,2.0,adamfuentes@example.org,3595368478,India
CUST2064,Sarah Delacruz,m,19.0,kolkata,2019-08-08,,45720.92,4.0,rwalker@example.org,9596523209,UK
CUST2065,Angela Nash,male,-7,bangalore,2024-11-19,2024-02-10,48013.41,6.0,christinerice@example.com,4890937163,CANADA
CUST2066,Michael Andrews,F,,Bangalore,2021-11-12,2025-08-17,31523.17,,knightdawn@example.com,2164231492,InDia
CUST2067,Donna Hunt,M,,,2023-09-24,2024-06-11,33300.92,9.0,william72@example.net,2846495043,USA
CUST2068,Dr. Gregory Adkins,F,-5,chennai,2022-09-08,2025-10-23,45907.87,10.0,kathy55@example.org,7121123633,
CUST2069,Andrea Rush,m,62 years,MUMBAI,2024-05-21,2024-05-18,40796.77,,swest@example.com,8850620643,InDia
CUST2070,Timothy Contreras,male,69.0,,2021-12-06,2021-01-23,36535.69,5.0,trujillobrittany@example.com,0206975254,Canada
CUST2071,Duane Miller,F,,delhi,2016-07-30,,14332.85,9.0,sean73@example.com,2820874928,
CUST2072,Shane Espinoza MD,,39.0,,2015-12-16,2024-09-23,20857.95,6.0,john95@example.com,8354137032,
CUST2073,Carrie Vargas,male,-5,BANGALORE,2023-05-11,,24454.62,7.0,millerchristopher@example.org,2627409401,InDia
CUST2074,Elizabeth Ramos,f,-10,Mumbai,2016-12-11,2022-03-12,45769.38,5.0,gabrielle90@example.com,6952084466,
CUST2075,Amber Martin,FEMALE,65,KOLKATA,2017-02-09,2021-07-04,,,csingh@example.org,4789476477,australia
CUST2076,Christopher Ferguson,,-9,Bangalore,2021-08-11,2023-01-20,16255.33,,debbie93@example.com,1539128988,Australia
CUST2077,Tyler Ray,FEMALE,41.0,hyderabad,2017-04-01,2021-02-01,48836.1,2.0,stevenjones@example.com,9403715943,
CUST2078,Amanda Brown,female,60,HYDERABAD,2017-02-15,2025-05-26,18993.37,7.0,edwin63@example.com,3734723235,AUSTRALIA
CUST2079,Jennifer Horton,,26 years,,2019-08-13,,45290.23,,amandaking@example.net,5886191108,india
